7112
7682BC83	[(0,0.584151,1998.9,10) (1,0.570834,2007.04,10) (2,0.884209,2008.08,10) (4,0.579894,2008.02,10) (6,13.1126,2008.53,10) (8,1.50209,2008.13,10) (9,1.14093,2008.05,10) (15,39.6104,2010.99,10) (16,0.0168037,2004.01,10) (18,0.00334578,2008,10) (19,5.77835,2006.71,10) (20,1.32188,2008.25,10) (24,146.509,2030.78,10) (25,0.335671,2008.02,10) (26,2.43522,2008.44,10) (27,0.898161,2008.09,10) (29,0.85097,2008.23,10) (31,6.40706,2008.51,10) (32,17.3004,2017.4,10) (33,659.237,2038.62,10) (35,0.383925,2007.94,10) (36,42.3588,2017.11,10) (38,0.0404993,2008.01,10) (41,73.0014,2016.05,10) (42,1.32979,2008.06,10) (43,5.20085,2008.29,10) (44,0.0871121,2008,10) (45,0.0101815,2008,10) (46,26.9437,2010.87,10) (48,0.353966,2006.05,10) (49,6.20272,2009.02,10) (50,10.4226,2009.11,10) (54,0.707344,2008.3,10) (56,0.0121672,2008.01,10) (59,0.667561,2008.01,10) (61,65.9823,2007.95,10) (62,1176.84,2035.65,10) (63,5.14302,2008.41,10) (64,0.107778,2008.02,10) (66,0.184226,2008.04,10) (67,32.1629,2021.71,10) (69,0.00108633,2008,10) (72,0.0621625,2008.01,10) (73,0.0583472,2008.02,10) (74,114.938,2023.34,10) (75,0.0835024,2008.01,10) (76,3.23996,2008.06,10) (77,0.749917,2008.04,10) (79,0.00409862,2008,10) (82,0.201776,2008,10) (84,1.03585,2008.02,10) (87,0.0406935,2008,10) (90,0.414592,2008.05,10) (92,0.421667,2008.01,10) ]
7DE5C33B	[(0,0.174507,2014.23,10) (1,0.348452,2013.29,10) (8,0.033696,2008,10) (9,0.0768117,2008,10) (11,2.05835,2006.71,10) (15,0.695154,2007.96,10) (16,0.0292,2008,10) (20,0.441212,2008.05,10) (24,483.836,2019.28,10) (26,0.384395,2008.01,10) (27,2.38817,1986.06,10) (29,0.635558,2008.01,10) (33,17.676,2010.5,10) (34,2.95555,1991.84,10) (36,2.66278,2008.43,10) (38,0.0387273,2008,10) (39,1.26809,2008.58,10) (40,0.426766,2007.87,10) (41,7.86733,2001.22,10) (42,0.306155,1997.95,10) (46,2.26948,2006.79,10) (48,0.280216,2008.01,10) (49,0.588363,2007.91,10) (50,3.29054,2007.71,10) (55,9.69691,2008.54,10) (61,1.66031,2000.18,10) (62,0.165464,1986.01,10) (63,0.374961,2008.03,10) (67,2.99896,2009.25,10) (74,0.395116,2001.92,10) (78,0.157915,1996.01,10) (84,0.567296,2007.98,10) (88,0.04455,2007,10) (92,0.00111593,2008,10) (95,0.000888066,2008,10) ]
80240507	[(0,0.125912,1997.01,10) (1,0.127349,1993,10) (15,0.147513,1984.97,10) (17,0.103607,2008.05,10) (24,0.0138636,2008,10) (25,2.49853,2008.23,10) (27,0.556786,2008.21,10) (29,0.199261,2008.06,10) (36,0.010549,2008,10) (39,0.705633,2008.37,10) (42,0.359099,1994.99,10) (43,0.359129,2014.03,10) (45,0.0017862,2008,10) (48,0.583589,1999.1,10) (49,0.388627,2012.06,10) (56,0.0425822,2008,10) (61,42.1054,2013.12,10) (72,50.0535,2014.33,10) (73,0.634665,2008.09,10) (74,0.0231866,1984,10) (76,8.10477,2012.56,10) (78,0.215711,1994.99,10) ]
848B99C1	[(0,0.37889,1997.4,10) (1,0.608567,2002.02,10) (5,22.3463,2009.71,10) (6,0.223681,2008.01,10) (8,5.84131,2008.96,10) (9,0.186338,2008.01,10) (15,1.19327,2014.68,10) (16,0.139859,2008,10) (17,5.45879,2009.39,10) (19,0.0225086,2008,10) (24,1.39761,2009.1,10) (26,0.102412,2008.01,10) (30,5.29197,2009.24,10) (31,0.228635,2008.05,10) (33,5.11678,2009.95,10) (36,0.352302,2008.1,10) (39,2.04976,2009.35,10) (40,0.908385,2008.56,10) (41,0.600684,2008.48,10) (43,0.0872501,2008.03,10) (46,0.0524583,2008,10) (49,0.0497248,2008,10) (55,40.4292,1997.34,10) (56,9.4228,2010.26,10) (61,0.131953,2008.04,10) (62,0.277344,2008.19,10) (66,0.0149361,2008,10) (67,0.0123847,2008,10) (68,0.041068,2008,10) (69,0.0590043,2008,10) (71,0.807141,2008.73,10) (74,1.23816,2008.31,10) (77,0.0489162,2008,10) (78,1.81906,2009.91,10) (87,0.000310852,2008,10) (88,0.0815986,2008.01,10) (94,2.29173,2008.21,10) (96,0.00106282,2008,10) (98,11.3114,2012.12,10) ]
7FBBF220	[(0,0.803966,2015.94,10) (1,1.01401,2006.6,10) (4,0.192369,2008.04,10) (5,21.8034,2008.06,10) (8,70.305,2019.21,10) (9,0.104749,2008,10) (11,0.00291077,2008,10) (13,0.0143614,2008,10) (15,1.51406,1994.06,10) (16,0.430756,2008.03,10) (17,0.597855,2008.61,10) (18,0.00780766,2008,10) (24,3.10136,2008.72,10) (25,0.0883896,2008,10) (26,0.744288,2008.06,10) (29,3.44486,2008.53,10) (30,0.52731,2008.05,10) (31,0.00736475,2008,10) (32,0.0668457,2008.04,10) (33,0.0406681,1989.01,10) (38,2.79609,2007.09,10) (39,0.151675,2007.99,10) (41,0.451048,2008.04,10) (43,0.0639562,2008,10) (44,0.00482729,2008,10) (46,2.43405,2007.96,10) (48,0.594608,1988.96,10) (49,0.0528027,2007.99,10) (55,232.487,2026.46,10) (56,170.171,2034.87,10) (58,0.00260086,2008,10) (60,0.0354487,2008,10) (61,1033.25,2018.62,10) (62,20.5622,2008.82,10) (67,2.82144,2008.34,10) (68,0.0048521,2008,10) (71,0.814392,2008.09,10) (74,0.279893,2008.07,10) (78,0.111184,2008.03,10) (83,0.021971,2008,10) (84,0.429592,2008.05,10) (91,0.011995,2008,10) (92,0.00568953,2008,10) (94,0.0219282,2008,10) (98,1.20787,2008.29,10) ]
7E82BE51	[(0,5.62992,1991.78,10) (1,11.2677,2002.07,10) (4,0.548884,2008.07,10) (5,4.41939,2008.1,10) (6,0.314321,2008.01,10) (7,5.02656,2008.49,10) (8,5.07288,1996.43,10) (9,4.60702,2008.62,10) (11,2.22624,2008.13,10) (14,0.454366,2007.98,10) (15,11.2698,2005.87,10) (16,15.3001,2010.43,10) (17,0.782307,2008.05,10) (19,6.99744,2009.07,10) (20,8.76199,2009.04,10) (24,18.329,2012.83,10) (25,8.4644,2008.37,10) (26,4.19032,2008.38,10) (27,1.48838,2008.42,10) (28,1.30477,2008.02,10) (29,12.9654,2009.8,10) (30,6.74234,1990.92,10) (31,1.97531,2008.15,10) (32,2.76131,2008.2,10) (33,13.4631,2014.58,10) (34,16.2049,2011.37,10) (35,0.573026,2008,10) (36,2.78585,2008.28,10) (38,0.227727,2008,10) (39,3.1368,2010.82,10) (40,0.0581706,2008.03,10) (41,7.28775,1997.93,10) (42,3.69572,2007.92,10) (43,7.43753,2008.49,10) (46,3.5984,1998.2,10) (47,6.88057,2009.25,10) (48,8.41111,2009.64,10) (49,3.91575,2004.13,10) (50,3.80364,2008.3,10) (51,4.31741,2007.98,10) (53,0.141938,2008,10) (55,9.2176,2004.21,10) (56,16.1082,2006.78,10) (57,1.25204,2008,10) (58,0.708393,2008,10) (59,0.0266886,2008,10) (60,1.50331,2007.95,10) (61,12.0687,2006.41,10) (62,12.0773,2010.4,10) (64,2.21738,2008.14,10) (65,0.359249,2008.04,10) (66,0.372424,2008.03,10) (67,8.62512,2010.69,10) (68,1.86554,2008.45,10) (69,4.15268,2008.54,10) (71,24.3856,1999.71,10) (72,7.84343,2006.66,10) (74,7.85506,2017.8,10) (76,0.336059,2008,10) (77,2.85837,2007.88,10) (78,0.235224,2008.02,10) (79,3.31571,2008.63,10) (82,8.71443,2008.8,10) (83,0.561458,2007.99,10) (84,1.24153,2008.42,10) (85,0.000143887,2008,10) (87,1.56962,2007.85,10) (91,1.03064,2008.03,10) (92,1.27596,2008.04,10) (94,0.294373,2008.04,10) (96,0.368931,2008,10) (97,0.000173278,2008,10) (98,8.04369,2002.37,10) ]
7B39DC3B	[(0,0.25751,1997.12,10) (1,0.894455,2012.89,10) (2,1.50812,2008.79,10) (3,0.479666,2007.99,10) (5,1.88734,2008.25,10) (6,0.0503749,2008.02,10) (7,0.0644318,2008.01,10) (8,0.090404,2008.01,10) (9,2.84211,2009.39,10) (14,0.0226869,2008,10) (15,1.59117,2014.01,10) (16,1.0369,2002.64,10) (17,0.214304,2008.02,10) (19,0.157629,2008.04,10) (20,1.3258,2008.42,10) (24,5.22804,2010.98,10) (25,0.150236,2008.01,10) (29,4.11741,2010.26,10) (30,2.97363,2009.25,10) (31,7.12407,2007.55,10) (32,0.850505,2004.12,10) (33,0.673,1989.04,10) (35,0.0912537,2008,10) (36,1.97369,2008.28,10) (39,2.01486,2008.99,10) (40,0.0631299,2008,10) (41,3.76168,2009.72,10) (43,0.338286,2012.57,10) (46,4.4856,2009.6,10) (47,0.0705774,2008,10) (48,0.347449,1987.05,10) (49,0.442467,2008.03,10) (51,1.4134,2008.06,10) (55,4.69451,2009.87,10) (56,34.3214,2014.67,10) (61,0.713209,2009.12,10) (62,3.31433,2008.18,10) (64,0.0254106,2008,10) (67,2.03288,2009.03,10) (68,0.0207146,2008,10) (69,0.102459,2008.01,10) (74,0.814095,2009.22,10) (77,0.454464,2008.01,10) (78,2.31014,2009.34,10) (82,0.207192,2008.01,10) (83,0.019394,2008,10) (84,0.0603643,2008,10) (87,0.183551,2008.02,10) (91,0.0799082,1993,10) (92,0.104806,2007.01,10) (96,0.168352,2008,10) (97,0.058055,2008,10) (98,0.392719,2008.03,10) (99,0.878447,2008.01,10) ]
7DCE21F1	[(0,6.06359,2009.25,10) (1,0.00650994,2008,10) (3,0.0298171,2008,10) (5,22.3156,2009.43,10) (9,0.184491,2008.01,10) (15,0.204295,1991.98,10) (17,6.00083,2008.93,10) (24,4.99308,2008.82,10) (26,0.216617,2008.09,10) (29,34.6968,2009.52,10) (30,5.05535,2008.37,10) (33,0.119861,2008.02,10) (39,0.225096,2008.01,10) (40,1.05374,2008.36,10) (41,2.72646,2008.4,10) (43,0.0671943,2008,10) (48,0.00841386,2008,10) (49,0.208005,2008.01,10) (55,2.42867,1994.31,10) (56,241.613,2031.8,10) (61,3.11674,2008.18,10) (71,0.00720186,2008,10) (74,32.0195,2016.23,10) (78,7.20805,2008.88,10) (79,0.0173074,2008,10) (83,0.152616,2008,10) (84,0.0670277,2008.01,10) (85,2.22993e-05,2008,10) (86,0.000234013,2008,10) (87,0.018356,2008,10) (88,0.0280384,2000.01,10) (98,10.358,2010.72,10) ]
736BCB06	[(0,0.342374,1984.98,10) (1,0.984017,2008.21,10) (2,0.025409,2001,10) (4,0.019966,1988,10) (9,0.108699,2008,10) (13,0.0107402,2008,10) (15,6.24339,2008.97,10) (16,21.4082,2009.21,10) (24,87.6665,2005.7,10) (25,0.048516,2006.02,10) (26,0.842603,1999.11,10) (27,0.128668,2005.02,10) (29,0.000732,2007,10) (30,0.446623,1995.97,10) (33,100.88,2016.6,10) (36,0.0816397,2012.01,10) (38,2.8025,2008.27,10) (39,0.0470736,2008,10) (41,10.2312,2009.86,10) (42,0.540596,1995.95,10) (43,0.539692,1999.98,10) (46,1.61417,2014.11,10) (48,0.96221,2010.02,10) (49,0.248868,2006.21,10) (55,0.535428,2008.03,10) (61,3.91356,2013.72,10) (63,0.001696,2008,10) (64,0.0495692,2008,10) (67,3.75512,2008.2,10) (69,0.0498391,2008,10) (71,0.19168,1997.97,10) (72,69.9907,2023.4,10) (73,0.00499488,2006,10) (74,0.924984,1999.93,10) (75,0.00951901,2001,10) (76,8.25901,2009.16,10) (77,0.00593102,1994,10) (78,1.38446,2007.4,10) (82,0.0804788,2008,10) (83,0.000960374,2003,10) (84,1.68349,2001.06,10) (87,0.000395731,2011,10) (88,0.000610477,2012,10) (98,0.000402938,1995,10) ]
856DCFB3	[(1,0.191571,2008,10) (3,0.438906,2007.99,10) (4,0.104231,2007.95,10) (5,0.403081,2006.05,10) (6,0.170422,2006,10) (7,1.21294,1998.83,10) (8,0.890608,2008.05,10) (9,0.269186,1996.99,10) (16,1.50988,2007.63,10) (17,1.39714,2008.04,10) (18,0.145205,2007.99,10) (19,7.82251,2006.29,10) (20,2.35786,2007.71,10) (24,8.72465,2008.36,10) (25,0.250264,2006.96,10) (26,0.322725,2007.95,10) (27,1.11734,2007.93,10) (29,5.60447,1992.54,10) (30,0.298398,2008.02,10) (32,0.348642,2007.99,10) (33,6.30969,2006.71,10) (34,2.3138,1993.06,10) (35,0.000143265,2008,10) (36,0.154154,2008.01,10) (37,1.10816,2008.86,10) (39,3.81538,2005.93,10) (40,28.3482,2005.11,10) (43,0.0763939,2008,10) (46,0.0177726,2008,10) (47,3.11517,2005.76,10) (48,0.0498671,2008,10) (49,0.195274,2008,10) (52,0.260097,2008.01,10) (54,0.202216,2008,10) (55,1.65398,2007.94,10) (56,3.65991,1989.14,10) (58,0.0496811,2008,10) (59,0.451217,2007.98,10) (60,0.0207428,2008,10) (62,0.00672478,2008,10) (63,0.0694661,2008.02,10) (64,0.132048,2008,10) (66,0.171258,2008,10) (67,0.386292,2007.97,10) (69,5.43474,2009.26,10) (70,0.182781,2008.01,10) (71,0.499498,2000.86,10) (72,6.01702,2006.75,10) (76,0.0236051,2008,10) (77,0.56099,2007.99,10) (78,2.4082,2006.49,10) (79,0.0804448,2008,10) (80,0.0627381,2008,10) (81,0.325655,2007.98,10) (83,1.33347,2007.88,10) (84,0.233339,2008.04,10) (89,1.22731,2007.7,10) (90,0.15822,2008,10) (91,0.139684,2008.02,10) (92,0.112966,2008.02,10) (93,0.130574,2000,10) (94,0.0358586,2008,10) (96,1.13954,2007.97,10) (99,1.12953,1985.06,10) ]
